timestamp_sec,bbox_area,confidence,boundary_violation
1759474634.1301112,980.0,1.0,1.0
1759474634.230682,980.0,1.0,1.0
1759474634.3288178,980.0,1.0,1.0
1759474634.4252722,980.0,1.0,1.0
1759474634.5221655,980.0,1.0,1.0
1759474634.6225002,980.0,1.0,1.0
1759474634.7218504,980.0,1.0,1.0
1759474634.823702,980.0,1.0,1.0
1759474634.9274728,980.0,1.0,1.0
1759474635.0310159,980.0,1.0,1.0
1759474635.1394253,980.0,1.0,1.0
1759474635.2351983,980.0,1.0,1.0
1759474635.3228652,980.0,1.0,1.0
1759474635.4279742,980.0,1.0,1.0
1759474635.518498,980.0,1.0,1.0
1759474635.633996,980.0,1.0,1.0
1759474635.7209938,980.0,1.0,1.0
1759474635.8323781,980.0,1.0,1.0
1759474635.9185538,980.0,1.0,1.0
1759474636.0239472,980.0,1.0,1.0
1759474636.1226711,980.0,1.0,0.0
1759474636.2168658,980.0,1.0,0.0
1759474636.329416,980.0,1.0,0.0
1759474636.420425,980.0,1.0,0.0
1759474636.5220227,980.0,1.0,0.0
1759474636.6329136,980.0,1.0,0.0
1759474636.715236,980.0,1.0,0.0
1759474636.8165865,980.0,1.0,0.0
1759474636.9186256,980.0,1.0,0.0
1759474637.0200484,980.0,1.0,0.0
1759474637.1321456,980.0,1.0,0.0
1759474637.2248704,980.0,1.0,0.0
1759474637.3230503,980.0,1.0,0.0
1759474637.4343436,980.0,1.0,0.0
1759474637.532752,980.0,1.0,0.0
1759474637.6283684,980.0,1.0,0.0
1759474637.7331035,980.0,1.0,0.0
1759474637.8380127,980.0,1.0,0.0
1759474637.9330232,980.0,1.0,0.0
1759474638.038225,980.0,1.0,0.0
1759474638.1306376,980.0,1.0,0.0
1759474638.2321684,980.0,1.0,0.0
1759474638.3420742,918.0,1.0,0.0
1759474638.4378808,980.0,1.0,0.0
1759474638.5240505,980.0,1.0,0.0
1759474638.621676,980.0,1.0,0.0
1759474638.723327,980.0,1.0,0.0
1759474638.8322444,980.0,1.0,0.0
1759474638.9240892,980.0,1.0,0.0
1759474639.025027,980.0,1.0,0.0
1759474639.1240528,980.0,1.0,0.0
1759474639.2411096,980.0,1.0,0.0
1759474639.3233156,980.0,1.0,0.0
1759474639.4234066,980.0,1.0,0.0
1759474639.5297303,980.0,1.0,0.0
1759474639.6411655,980.0,1.0,0.0
1759474639.724744,980.0,1.0,0.0
1759474639.8189914,980.0,1.0,0.0
1759474639.921653,980.0,1.0,0.0
1759474640.0246751,980.0,1.0,0.0
1759474640.139742,980.0,1.0,0.0
1759474640.2301066,980.0,1.0,0.0
1759474640.3227158,980.0,1.0,0.0
1759474640.426275,980.0,1.0,0.0
1759474640.5212922,980.0,1.0,0.0
1759474640.6173155,980.0,1.0,0.0
1759474640.7186127,980.0,1.0,0.0
1759474640.73779,980.0,1.0,0.0
1759474640.8444495,980.0,1.0,0.0
1759474640.9285038,980.0,1.0,0.0
1759474641.0280464,980.0,1.0,0.0
1759474641.1214473,980.0,1.0,0.0
1759474641.2253158,980.0,1.0,0.0
1759474641.325088,980.0,1.0,0.0
1759474641.4200644,980.0,1.0,0.0
1759474641.5303628,980.0,1.0,0.0
1759474641.6378968,980.0,1.0,0.0
1759474641.7235694,980.0,1.0,0.0
1759474641.8241975,980.0,1.0,0.0
1759474641.934985,980.0,1.0,0.0
1759474642.0394626,980.0,1.0,0.0
1759474642.1209528,980.0,1.0,0.0
1759474642.2248607,980.0,1.0,0.0
1759474642.3257482,980.0,1.0,0.0
1759474642.4365745,980.0,1.0,0.0
1759474642.5345352,980.0,1.0,0.0
1759474642.6223972,980.0,1.0,0.0
1759474642.7255034,980.0,1.0,0.0
1759474642.8361804,980.0,1.0,0.0
1759474642.9387205,980.0,1.0,0.0
1759474643.0297804,980.0,1.0,0.0
1759474643.1341598,980.0,1.0,0.0
1759474643.2265382,980.0,1.0,0.0
1759474643.333666,980.0,1.0,0.0
1759474643.4235973,980.0,1.0,0.0
1759474643.5253427,980.0,1.0,0.0
1759474643.6229484,980.0,1.0,0.0
1759474643.733042,980.0,1.0,0.0
1759474643.8297007,980.0,1.0,0.0
1759474643.8391733,980.0,1.0,0.0
1759474643.9407866,980.0,1.0,0.0
1759474644.0369778,980.0,1.0,0.0
1759474644.1323023,980.0,1.0,0.0
1759474644.230175,980.0,1.0,0.0
1759474644.343218,980.0,1.0,0.0
1759474644.4256465,980.0,1.0,0.0
1759474644.538818,980.0,1.0,0.0
1759474644.6458845,980.0,1.0,0.0
1759474644.741306,980.0,1.0,0.0
1759474644.8402042,980.0,1.0,0.0
1759474644.9431202,980.0,1.0,0.0
1759474645.0427015,980.0,1.0,0.0
1759474645.1332037,980.0,1.0,0.0
1759474645.2451205,980.0,1.0,0.0
1759474645.347016,980.0,1.0,0.0
1759474645.4450922,980.0,1.0,0.0
1759474645.5434315,980.0,1.0,0.0
1759474645.6324766,980.0,1.0,0.0
1759474645.7431605,980.0,1.0,0.0
1759474645.8450117,980.0,1.0,0.0
1759474645.9309704,980.0,1.0,0.0
1759474646.0276604,980.0,1.0,0.0
1759474646.143616,980.0,1.0,0.0
1759474646.2283998,980.0,1.0,0.0
1759474646.3290427,980.0,1.0,0.0
1759474646.4357517,980.0,1.0,0.0
1759474646.4438405,980.0,1.0,0.0
1759474646.5343978,980.0,1.0,0.0
1759474646.637544,980.0,1.0,0.0
1759474646.734897,980.0,1.0,0.0
1759474646.8422039,980.0,1.0,0.0
1759474646.9367712,1044.0,1.0,0.0
1759474647.0348272,1044.0,1.0,0.0
1759474647.1375206,1044.0,1.0,0.0
1759474647.2384753,1044.0,1.0,0.0
1759474647.3353882,1044.0,1.0,0.0
1759474647.447385,1073.0,1.0,0.0
1759474647.5330834,1044.0,1.0,0.0
1759474647.6393585,980.0,1.0,0.0
1759474647.7388616,980.0,1.0,0.0
1759474647.8402448,980.0,1.0,0.0
1759474647.9499495,980.0,1.0,0.0
1759474648.0413315,980.0,1.0,0.0
1759474648.144917,980.0,1.0,0.0
1759474648.2368007,980.0,1.0,0.0
1759474648.3360653,980.0,1.0,0.0
1759474648.4431527,980.0,1.0,0.0
1759474648.552853,980.0,1.0,0.0
1759474648.6332252,980.0,1.0,0.0
1759474648.7370768,980.0,1.0,0.0
1759474648.8356242,980.0,1.0,0.0
1759474648.936943,980.0,1.0,0.0
1759474649.0356522,980.0,1.0,0.0
1759474649.1362865,980.0,1.0,0.0
1759474649.2525275,980.0,1.0,0.0
1759474649.3445685,980.0,1.0,0.0
1759474649.440968,980.0,1.0,0.0
1759474649.5365908,980.0,1.0,0.0
1759474649.6407168,980.0,1.0,0.0
1759474649.736707,980.0,1.0,0.0
1759474649.8340352,980.0,1.0,0.0
1759474649.9406328,980.0,1.0,0.0
1759474650.036177,980.0,1.0,0.0
1759474650.137482,980.0,1.0,0.0
1759474650.2345877,980.0,1.0,0.0
1759474650.3351545,980.0,1.0,0.0
1759474650.4373662,980.0,1.0,0.0
1759474650.5375555,980.0,1.0,0.0
1759474650.641919,980.0,1.0,0.0
1759474650.7366683,980.0,1.0,0.0
1759474650.8366034,980.0,1.0,0.0
1759474650.9454098,980.0,1.0,0.0
1759474651.0401042,980.0,1.0,0.0
1759474651.147992,980.0,1.0,0.0
1759474651.2528944,980.0,1.0,0.0
1759474651.3506057,980.0,1.0,0.0
1759474651.4463542,980.0,1.0,0.0
1759474651.5482683,980.0,1.0,0.0
1759474651.6425493,980.0,1.0,0.0
1759474651.7412524,1044.0,1.0,0.0
1759474651.838163,1044.0,1.0,0.0
1759474651.9427552,980.0,1.0,0.0
1759474652.0369608,980.0,1.0,0.0
1759474652.1503057,980.0,1.0,0.0
1759474652.246942,980.0,1.0,0.0
1759474652.3395114,980.0,1.0,0.0
1759474652.4524763,980.0,1.0,0.0
1759474652.5487661,980.0,1.0,0.0
1759474652.6474006,980.0,1.0,0.0
1759474652.7552593,980.0,1.0,0.0
1759474652.8470879,980.0,1.0,0.0
1759474652.9361417,980.0,1.0,0.0
1759474653.0433006,980.0,1.0,0.0
1759474653.141618,980.0,1.0,0.0
1759474653.2401106,980.0,1.0,0.0
1759474653.3454943,980.0,1.0,0.0
1759474653.4515452,980.0,1.0,0.0
1759474653.549058,980.0,1.0,0.0
1759474653.649642,980.0,1.0,0.0
1759474653.7408712,980.0,1.0,0.0
1759474653.8497465,980.0,1.0,0.0
1759474653.9414456,980.0,1.0,0.0
1759474654.0429716,980.0,1.0,0.0
1759474654.1402657,980.0,1.0,0.0
1759474654.2385774,980.0,1.0,0.0
1759474654.3409646,980.0,1.0,0.0
1759474654.4490137,980.0,1.0,0.0
1759474654.552059,980.0,1.0,0.0
1759474654.6354523,980.0,1.0,0.0
1759474654.7437625,980.0,1.0,0.0
1759474654.846014,980.0,1.0,0.0
1759474654.9419487,980.0,1.0,0.0
1759474655.0431023,980.0,1.0,0.0
1759474655.1480143,980.0,1.0,0.0
1759474655.2413676,980.0,1.0,0.0
1759474655.3495731,1044.0,1.0,0.0
1759474655.4576235,1044.0,1.0,0.0
1759474655.5440412,980.0,1.0,0.0
1759474655.6404598,980.0,1.0,0.0
1759474655.7455862,980.0,1.0,0.0
1759474655.8448253,980.0,1.0,0.0
1759474655.9513178,980.0,1.0,0.0
1759474656.0529811,980.0,1.0,0.0
1759474656.1439033,980.0,1.0,0.0
1759474656.2567961,980.0,1.0,0.0
1759474656.3563695,980.0,1.0,0.0
1759474656.4530337,980.0,1.0,0.0
1759474656.5411668,980.0,1.0,0.0
1759474656.6443577,980.0,1.0,0.0
1759474656.7427802,980.0,1.0,0.0
1759474656.8367548,980.0,1.0,0.0
1759474656.946192,980.0,1.0,0.0
1759474657.0479016,980.0,1.0,0.0
1759474657.1411011,980.0,1.0,0.0
1759474657.2497642,980.0,1.0,0.0
1759474657.3478584,980.0,1.0,0.0
1759474657.4542341,980.0,1.0,0.0
1759474657.5526013,980.0,1.0,0.0
1759474657.6439307,980.0,1.0,0.0
1759474657.756326,980.0,1.0,0.0
1759474657.8503225,980.0,1.0,0.0
1759474657.9460437,980.0,1.0,0.0
1759474658.0417929,980.0,1.0,0.0
1759474658.1501443,980.0,1.0,0.0
1759474658.2385674,980.0,1.0,0.0
1759474658.3488247,980.0,1.0,0.0
1759474658.4353712,980.0,1.0,0.0
1759474658.5463285,980.0,1.0,0.0
1759474658.6470914,980.0,1.0,0.0
1759474658.7535489,980.0,1.0,0.0
1759474658.8486855,980.0,1.0,0.0
1759474658.9385738,980.0,1.0,0.0
1759474659.0539606,980.0,1.0,0.0
1759474659.155939,980.0,1.0,0.0
1759474659.2419593,980.0,1.0,0.0
1759474659.263756,980.0,1.0,0.0
1759474659.3467329,980.0,1.0,0.0
1759474659.4502277,980.0,1.0,0.0
1759474659.5556817,980.0,1.0,0.0
1759474659.6596048,1073.0,1.0,1.0
1759474659.7509043,1140.0,1.0,1.0
1759474659.8568559,1209.0,1.0,1.0
1759474659.9530911,1209.0,1.0,1.0
1759474660.0481172,1209.0,1.0,1.0
1759474660.1494384,1140.0,1.0,1.0
1759474660.2523465,1140.0,1.0,1.0
1759474660.3517559,1140.0,1.0,1.0
1759474660.4499269,1209.0,1.0,1.0
1759474660.5621343,1209.0,1.0,1.0
1759474660.6605165,1209.0,1.0,1.0
1759474660.749804,1209.0,1.0,1.0
1759474660.8535893,1280.0,1.0,1.0
1759474660.9509513,1280.0,1.0,1.0
1759474661.055971,1280.0,1.0,1.0
1759474661.1539216,1386.0,1.0,1.0
1759474661.2648523,1386.0,1.0,1.0
1759474661.3563638,1386.0,1.0,1.0
1759474661.4497957,1386.0,1.0,1.0
1759474661.5550692,1386.0,1.0,1.0
1759474661.6551821,1386.0,1.0,1.0
1759474661.6644897,1386.0,1.0,1.0
1759474661.7547555,1386.0,1.0,1.0
1759474661.859204,1386.0,1.0,1.0
1759474661.9468808,1386.0,1.0,1.0
1759474662.0653017,1428.0,1.0,1.0
1759474662.1604934,1428.0,1.0,1.0
1759474662.2617326,1353.0,1.0,1.0
1759474662.2695513,1280.0,1.0,1.0
1759474662.3481612,1280.0,1.0,1.0
1759474662.452498,1280.0,1.0,1.0
1759474662.5481606,1428.0,1.0,1.0
1759474662.64898,1428.0,1.0,1.0
1759474662.6584728,1496.0,1.0,1.0
1759474662.7491796,1540.0,1.0,1.0
1759474662.8534863,1540.0,1.0,1.0
1759474662.947753,1540.0,1.0,1.0
1759474663.0580704,1496.0,1.0,1.0
1759474663.1616585,1462.0,1.0,1.0
1759474663.2593637,1462.0,1.0,1.0
1759474663.3624175,1505.0,1.0,1.0
1759474663.4561555,1386.0,1.0,1.0
1759474663.5623665,1312.0,1.0,1.0
1759474663.6512883,1505.0,1.0,1.0
1759474663.7625644,1505.0,1.0,1.0
1759474663.85478,1462.0,1.0,1.0
1759474663.9500308,1462.0,1.0,1.0
1759474663.9591382,1462.0,1.0,1.0
1759474664.0550215,1540.0,1.0,1.0
1759474664.0626264,1540.0,1.0,1.0
1759474664.1646738,1540.0,1.0,1.0
1759474664.1734602,1462.0,1.0,1.0
1759474664.278973,1386.0,1.0,1.0
1759474664.3702328,1386.0,1.0,1.0
1759474664.3782637,1386.0,1.0,1.0
1759474664.4727104,1386.0,1.0,1.0
1759474664.481716,1312.0,1.0,1.0
1759474664.5931246,1386.0,1.0,1.0
1759474664.6799455,1280.0,1.0,1.0
1759474664.7755065,1312.0,1.0,1.0
1759474664.8811026,1280.0,1.0,1.0
1759474664.9793923,1209.0,1.0,1.0
1759474665.0865042,1209.0,1.0,1.0
1759474665.1878202,1280.0,1.0,1.0
1759474665.2865336,1209.0,1.0,1.0
1759474665.3799925,1209.0,1.0,1.0
1759474665.4904344,1209.0,1.0,1.0
1759474665.5792942,1209.0,1.0,1.0
1759474665.6858945,1209.0,1.0,1.0
1759474665.7810605,1209.0,1.0,1.0
1759474665.7907069,1209.0,1.0,1.0
1759474665.8962111,1280.0,1.0,1.0
1759474665.9957151,1280.0,1.0,1.0
1759474666.0994828,1209.0,1.0,1.0
1759474666.2037284,1280.0,1.0,1.0
1759474666.297295,1178.0,1.0,1.0
1759474666.4031444,1178.0,1.0,1.0
1759474666.4850228,1178.0,1.0,1.0
1759474666.5977273,1178.0,1.0,1.0
1759474666.687875,1178.0,1.0,1.0
1759474666.696688,1140.0,1.0,1.0
1759474666.79011,1140.0,1.0,1.0
1759474666.8875422,1140.0,1.0,1.0
1759474667.0029845,1140.0,1.0,1.0
1759474667.092364,1140.0,1.0,1.0
1759474667.204354,1140.0,1.0,1.0
1759474667.3047945,1140.0,1.0,1.0
1759474667.3987064,1140.0,1.0,1.0
1759474667.407326,1140.0,1.0,1.0
1759474667.505261,1140.0,1.0,1.0
1759474667.6064901,1110.0,1.0,1.0
1759474667.6165938,1110.0,1.0,1.0
1759474667.7177544,1110.0,1.0,1.0
1759474667.8201602,1110.0,1.0,1.0
1759474667.9251208,1110.0,1.0,1.0
1759474668.0196793,1110.0,1.0,1.0
1759474668.1188736,1110.0,1.0,1.0
1759474668.2143774,1110.0,1.0,1.0
1759474668.3228147,1110.0,1.0,1.0
1759474668.424766,1110.0,1.0,1.0
1759474668.517567,1073.0,1.0,1.0
1759474668.6080027,1073.0,1.0,1.0
1759474668.722652,1073.0,1.0,1.0
1759474668.806452,1073.0,1.0,1.0
1759474668.9155948,1073.0,1.0,1.0
1759474669.0072095,1073.0,1.0,1.0
1759474669.0289762,1073.0,1.0,1.0
1759474669.1267896,1073.0,1.0,1.0
1759474669.228034,1073.0,1.0,1.0
1759474669.3286986,1073.0,1.0,1.0
1759474669.4258392,1044.0,1.0,1.0
1759474669.528041,1044.0,1.0,1.0
1759474669.6180623,1044.0,1.0,1.0
1759474669.718491,1044.0,1.0,1.0
1759474669.8284814,1044.0,1.0,1.0
1759474669.9283967,1044.0,1.0,1.0
1759474670.0173478,1044.0,1.0,1.0
1759474670.1323197,1044.0,1.0,1.0
1759474670.2281902,1044.0,1.0,1.0
1759474670.3217494,1044.0,1.0,1.0
1759474670.4202156,980.0,1.0,1.0
1759474670.4284122,980.0,1.0,1.0
1759474670.5281954,980.0,1.0,1.0
1759474670.6222403,980.0,1.0,1.0
1759474670.7219405,980.0,1.0,1.0
1759474670.8324509,980.0,1.0,1.0
1759474670.924212,980.0,1.0,1.0
1759474671.018043,980.0,1.0,1.0
1759474671.1333156,980.0,1.0,1.0
1759474671.2277865,980.0,1.0,1.0
1759474671.3361866,980.0,1.0,1.0
1759474671.4235103,980.0,1.0,1.0
1759474671.527956,980.0,1.0,1.0
1759474671.6340094,980.0,1.0,1.0
1759474671.7260735,980.0,1.0,1.0
1759474671.82255,980.0,1.0,1.0
1759474671.9425335,980.0,1.0,1.0
1759474672.033227,980.0,1.0,1.0
1759474672.1186917,980.0,1.0,1.0
1759474672.2301066,980.0,1.0,1.0
1759474672.327261,980.0,1.0,1.0
1759474672.4285378,980.0,1.0,1.0
1759474672.5421722,980.0,1.0,1.0
1759474672.623156,980.0,1.0,1.0
1759474672.7374787,980.0,1.0,1.0
1759474672.8364482,980.0,1.0,1.0
1759474672.9373431,980.0,1.0,1.0
1759474673.0361133,980.0,1.0,1.0
1759474673.1386707,980.0,1.0,1.0
1759474673.2342553,980.0,1.0,1.0
1759474673.3222775,980.0,1.0,1.0
1759474673.422402,980.0,1.0,1.0
1759474673.526433,980.0,1.0,1.0
1759474673.621063,980.0,1.0,1.0
1759474673.7230752,980.0,1.0,1.0
1759474673.8300915,980.0,1.0,1.0
1759474673.9414215,980.0,1.0,1.0
1759474674.0352423,980.0,1.0,1.0
1759474674.1300068,980.0,1.0,1.0
1759474674.2321138,980.0,1.0,1.0
1759474674.3280125,980.0,1.0,1.0
1759474674.4242787,980.0,1.0,1.0
1759474674.5295925,980.0,1.0,1.0
1759474674.6287155,980.0,1.0,1.0
1759474674.732953,980.0,1.0,1.0
1759474674.8376355,980.0,1.0,1.0
1759474674.9338908,980.0,1.0,1.0
1759474675.0228744,980.0,1.0,1.0
1759474675.1273057,980.0,1.0,1.0
1759474675.223778,980.0,1.0,1.0
1759474675.3357346,980.0,1.0,1.0
1759474675.4238586,980.0,1.0,1.0
1759474675.5438116,1044.0,1.0,1.0
1759474675.623435,980.0,1.0,1.0
1759474675.734971,980.0,1.0,1.0
1759474675.8279455,980.0,1.0,1.0
1759474675.928972,918.0,1.0,1.0
1759474676.0280442,918.0,1.0,1.0
1759474676.1222599,980.0,1.0,1.0
1759474676.2262597,980.0,1.0,1.0
1759474676.3297174,980.0,1.0,1.0
1759474676.4255693,980.0,1.0,1.0
1759474676.5236712,980.0,1.0,1.0
1759474676.6374047,980.0,1.0,1.0
1759474676.7417572,918.0,1.0,1.0
1759474676.8376834,918.0,1.0,1.0
1759474676.9462526,918.0,1.0,1.0
1759474677.032779,858.0,1.0,1.0
1759474677.1364856,858.0,1.0,1.0
1759474677.2223349,858.0,1.0,1.0
1759474677.2338228,858.0,1.0,1.0
1759474677.3354688,858.0,1.0,1.0
1759474677.4360664,918.0,1.0,1.0
1759474677.5363119,918.0,1.0,1.0
1759474677.6318898,918.0,1.0,1.0
1759474677.7334902,918.0,1.0,1.0
1759474677.8425283,980.0,1.0,1.0
1759474677.941014,980.0,1.0,1.0
1759474678.0383291,980.0,1.0,1.0
1759474678.1368232,980.0,1.0,1.0
1759474678.2427664,918.0,1.0,1.0
1759474678.3378975,918.0,1.0,1.0
1759474678.441824,918.0,1.0,1.0
1759474678.5359318,980.0,1.0,1.0
1759474678.543809,918.0,1.0,1.0
1759474678.6446624,918.0,1.0,1.0
1759474678.7426364,918.0,1.0,1.0
1759474678.8419642,918.0,1.0,1.0
1759474678.9339294,918.0,1.0,1.0
1759474679.0466263,918.0,1.0,1.0
1759474679.1470108,918.0,1.0,1.0
1759474679.2295883,980.0,1.0,1.0
1759474679.3318639,980.0,1.0,1.0
1759474679.4286244,980.0,1.0,1.0
1759474679.5251665,980.0,1.0,1.0
1759474679.6245344,980.0,1.0,1.0
1759474679.7283893,980.0,1.0,1.0
1759474679.827775,980.0,1.0,1.0
1759474679.9355376,918.0,1.0,1.0
1759474680.038226,918.0,1.0,1.0
1759474680.1406949,918.0,1.0,1.0
1759474680.2304058,918.0,1.0,1.0
1759474680.3299701,918.0,1.0,1.0
1759474680.4254584,918.0,1.0,1.0
1759474680.5321126,918.0,1.0,1.0
1759474680.6359282,918.0,1.0,1.0
1759474680.7259064,918.0,1.0,1.0
1759474680.8306396,918.0,1.0,1.0
1759474680.936217,918.0,1.0,1.0
1759474681.0300891,918.0,1.0,0.0
1759474681.126705,918.0,1.0,0.0
1759474681.224395,918.0,1.0,0.0
1759474681.2378786,918.0,1.0,0.0
1759474681.3364382,918.0,1.0,0.0
1759474681.4332633,918.0,1.0,0.0
1759474681.5411947,918.0,1.0,0.0
1759474681.6388018,918.0,1.0,0.0
1759474681.7369578,918.0,1.0,0.0
1759474681.8368318,918.0,1.0,0.0
1759474681.935396,918.0,1.0,0.0
1759474682.0354614,918.0,1.0,0.0
1759474682.141654,918.0,1.0,0.0
1759474682.2467325,918.0,1.0,0.0
1759474682.3507006,918.0,1.0,0.0
1759474682.4492733,918.0,1.0,0.0
1759474682.5405903,980.0,1.0,0.0
1759474682.6393833,980.0,1.0,0.0
1759474682.7398841,980.0,1.0,0.0
1759474682.8453963,980.0,1.0,0.0
1759474682.949661,980.0,1.0,0.0
1759474683.037868,980.0,1.0,0.0
1759474683.152462,918.0,1.0,0.0
1759474683.2489352,918.0,1.0,0.0
1759474683.344967,918.0,1.0,0.0
1759474683.4344316,980.0,1.0,0.0
1759474683.537793,918.0,1.0,0.0
1759474683.647411,918.0,1.0,0.0
1759474683.7327714,918.0,1.0,0.0
1759474683.8481476,918.0,1.0,0.0
1759474683.9367995,918.0,1.0,0.0
1759474684.033036,918.0,1.0,0.0
1759474684.1481018,918.0,1.0,0.0
1759474684.2385657,918.0,1.0,0.0
1759474684.349903,858.0,1.0,0.0
1759474684.43556,918.0,1.0,0.0
1759474684.5361114,918.0,1.0,0.0
1759474684.5445085,918.0,1.0,0.0
1759474684.6515198,918.0,1.0,0.0
1759474684.7449644,918.0,1.0,0.0
1759474684.839689,918.0,1.0,0.0
1759474684.9588153,918.0,1.0,0.0
1759474685.0477045,918.0,1.0,0.0
1759474685.150009,918.0,1.0,0.0
1759474685.2426221,918.0,1.0,0.0
1759474685.2525096,858.0,1.0,0.0
1759474685.3531258,918.0,1.0,0.0
1759474685.4577992,918.0,1.0,0.0
1759474685.5614276,858.0,1.0,0.0
1759474685.6614077,858.0,1.0,0.0
1759474685.7519934,858.0,1.0,0.0
1759474685.8488317,858.0,1.0,0.0
1759474685.8574345,858.0,1.0,0.0
1759474685.9637587,918.0,1.0,0.0
1759474686.0666456,918.0,1.0,0.0
1759474686.1689959,980.0,1.0,0.0
1759474686.26251,980.0,1.0,0.0
1759474686.3554993,980.0,1.0,0.0
1759474686.4581363,980.0,1.0,0.0
1759474686.556032,918.0,1.0,0.0
1759474686.6580865,918.0,1.0,0.0
1759474686.7738905,918.0,1.0,0.0
1759474686.8558915,918.0,1.0,0.0
1759474686.9625266,918.0,1.0,0.0
1759474687.0592086,918.0,1.0,0.0
1759474687.1633406,918.0,1.0,0.0
1759474687.2555609,918.0,1.0,0.0
1759474687.3605664,918.0,1.0,0.0
1759474687.462145,918.0,1.0,0.0
1759474687.5589263,980.0,1.0,0.0
1759474687.6683123,980.0,1.0,0.0
1759474687.7703576,980.0,1.0,0.0
1759474687.8615339,980.0,1.0,0.0
1759474687.9612331,980.0,1.0,0.0
1759474688.064557,918.0,1.0,0.0
1759474688.1577148,918.0,1.0,0.0
1759474688.260702,918.0,1.0,0.0
1759474688.3585565,918.0,1.0,0.0
1759474688.4543774,918.0,1.0,0.0
1759474688.5567505,918.0,1.0,0.0
1759474688.666134,918.0,1.0,0.0
1759474688.7670121,980.0,1.0,0.0
1759474688.8555999,918.0,1.0,0.0
1759474688.8772,918.0,1.0,0.0
1759474688.9677477,918.0,1.0,0.0
1759474689.0614257,918.0,1.0,0.0
1759474689.1573913,918.0,1.0,0.0
1759474689.2718284,918.0,1.0,0.0
1759474689.363783,918.0,1.0,0.0
1759474689.4754872,918.0,1.0,0.0
1759474689.5713854,918.0,1.0,0.0
1759474689.6756103,918.0,1.0,0.0
1759474689.772956,918.0,1.0,0.0
1759474689.8787074,980.0,1.0,0.0
1759474689.9713728,980.0,1.0,0.0
1759474690.0743356,980.0,1.0,0.0
1759474690.1759822,980.0,1.0,0.0
1759474690.279006,980.0,1.0,0.0
1759474690.373004,980.0,1.0,0.0
1759474690.46955,980.0,1.0,0.0
1759474690.5698447,980.0,1.0,0.0
1759474690.5796752,980.0,1.0,0.0
1759474690.5885844,980.0,1.0,0.0
1759474690.686261,980.0,1.0,0.0
1759474690.7890942,980.0,1.0,0.0
1759474690.893912,980.0,1.0,0.0
1759474690.9846544,980.0,1.0,0.0
1759474691.0815797,980.0,1.0,0.0
1759474691.1772666,980.0,1.0,0.0
1759474691.2928658,980.0,1.0,0.0
1759474691.3884437,980.0,1.0,0.0
1759474691.4904628,980.0,1.0,0.0
1759474691.575937,980.0,1.0,0.0
1759474691.6843705,980.0,1.0,0.0
1759474691.7756772,980.0,1.0,0.0
1759474691.8887138,980.0,1.0,0.0
1759474691.98552,980.0,1.0,0.0
1759474691.9981382,980.0,1.0,0.0
1759474692.08975,980.0,1.0,0.0
1759474692.1862266,980.0,1.0,0.0
1759474692.2835987,980.0,1.0,0.0
1759474692.3874528,980.0,1.0,0.0
1759474692.4857886,918.0,1.0,0.0
1759474692.5804508,980.0,1.0,0.0
1759474692.6779528,980.0,1.0,0.0
1759474692.6875205,980.0,1.0,0.0
1759474692.791632,980.0,1.0,0.0
1759474692.8946068,980.0,1.0,0.0
1759474692.906083,980.0,1.0,0.0
1759474693.0006561,980.0,1.0,0.0
1759474693.0925865,980.0,1.0,0.0
1759474693.1941783,980.0,1.0,0.0
1759474693.2880337,980.0,1.0,0.0
1759474693.395061,980.0,1.0,0.0
1759474693.4942539,980.0,1.0,0.0
1759474693.603853,918.0,1.0,0.0
1759474693.698892,980.0,1.0,0.0
1759474693.7975261,980.0,1.0,0.0
1759474693.898693,980.0,1.0,0.0
1759474694.0063663,980.0,1.0,0.0
1759474694.0947616,980.0,1.0,0.0
1759474694.1991744,980.0,1.0,0.0
1759474694.2938411,980.0,1.0,0.0
1759474694.3901327,980.0,1.0,0.0
1759474694.5023446,980.0,1.0,0.0
1759474694.6054966,980.0,1.0,0.0
1759474694.6964393,980.0,1.0,0.0
1759474694.8055992,980.0,1.0,0.0
1759474694.8985355,980.0,1.0,0.0
1759474695.0086582,980.0,1.0,0.0
1759474695.0949104,980.0,1.0,0.0
1759474695.1918988,980.0,1.0,0.0
1759474695.305081,980.0,1.0,0.0
1759474695.3961792,980.0,1.0,0.0
1759474695.4951158,980.0,1.0,0.0
1759474695.6026657,980.0,1.0,0.0
1759474695.7077603,980.0,1.0,0.0
1759474695.8082745,980.0,1.0,0.0
1759474695.8925252,980.0,1.0,0.0
1759474696.002314,980.0,1.0,0.0
1759474696.0115185,980.0,1.0,0.0
1759474696.1005151,980.0,1.0,0.0
1759474696.1976664,980.0,1.0,0.0
1759474696.29707,980.0,1.0,0.0
1759474696.4035134,980.0,1.0,0.0
1759474696.507539,980.0,1.0,0.0
1759474696.59644,1044.0,1.0,0.0
1759474696.6974046,1044.0,1.0,0.0
1759474696.805175,1073.0,1.0,0.0
1759474696.8980632,1044.0,1.0,0.0
1759474696.9943793,1073.0,1.0,0.0
1759474697.0940428,1140.0,1.0,0.0
1759474697.2048776,1140.0,1.0,0.0
1759474697.2938159,1140.0,1.0,0.0
1759474697.4078114,1140.0,1.0,0.0
1759474697.493531,1140.0,1.0,0.0
1759474697.6051676,1140.0,1.0,0.0
