timestamp_sec,target_x,target_y,target_z,frame_id
1759474573.362305,-0.5249999999999999,1.0083333333333333,0.0,camera_link
1759474573.4657822,-0.5249999999999999,1.0083333333333333,0.0,camera_link
1759474573.5715768,-0.5296875000000001,1.0,0.0,camera_link
1759474573.6688614,-0.5249999999999999,1.0,0.0,camera_link
1759474573.780063,-0.5296875000000001,1.0,0.0,camera_link
1759474573.8624277,-0.5249999999999999,1.0,0.0,camera_link
1759474573.9607825,-0.5296875000000001,1.0,0.0,camera_link
1759474574.058426,-0.5249999999999999,1.0,0.0,camera_link
1759474574.1619115,-0.5296875000000001,1.0,0.0,camera_link
1759474574.2743502,-0.5249999999999999,1.0,0.0,camera_link
1759474574.3725748,-0.5296875000000001,1.0,0.0,camera_link
1759474574.4631162,-0.5249999999999999,1.0,0.0,camera_link
1759474574.5732918,-0.5296875000000001,1.0,0.0,camera_link
1759474574.6624777,-0.5296875000000001,1.0,0.0,camera_link
1759474574.7751045,-0.58125,1.0666666666666667,0.0,camera_link
1759474574.8665104,-0.5953124999999999,1.0833333333333333,0.0,camera_link
1759474574.8753726,-0.590625,1.0833333333333333,0.0,camera_link
1759474574.978422,-0.5578125,1.075,0.0,camera_link
1759474575.0656183,-0.5249999999999999,1.0666666666666667,0.0,camera_link
1759474575.1828575,-0.5109375,1.0666666666666667,0.0,camera_link
1759474575.2736053,-0.515625,1.0666666666666667,0.0,camera_link
1759474575.379259,-0.5109375,1.0499999999999998,0.0,camera_link
1759474575.464702,-0.5109375,1.0,0.0,camera_link
1759474575.565019,-0.5062500000000001,0.95,0.0,camera_link
1759474575.6607637,-0.5062500000000001,0.925,0.0,camera_link
1759474575.7654676,-0.49687499999999996,0.8999999999999999,0.0,camera_link
1759474575.8707373,-0.5015624999999999,0.8999999999999999,0.0,camera_link
1759474575.9770682,-0.48750000000000004,0.8999999999999999,0.0,camera_link
1759474576.0702758,-0.48750000000000004,0.8916666666666666,0.0,camera_link
1759474576.1696203,-0.48750000000000004,0.8916666666666666,0.0,camera_link
1759474576.2793484,-0.47812499999999997,0.8833333333333333,0.0,camera_link
1759474576.3657503,-0.47812499999999997,0.8833333333333333,0.0,camera_link
1759474576.4694958,-0.46875,0.875,0.0,camera_link
1759474576.5842445,-0.46406250000000004,0.875,0.0,camera_link
1759474576.6698537,-0.45937500000000003,0.8666666666666666,0.0,camera_link
1759474576.7694342,-0.45468749999999997,0.8666666666666666,0.0,camera_link
1759474576.881341,-0.44999999999999996,0.8583333333333333,0.0,camera_link
1759474576.9699159,-0.44062500000000004,0.8333333333333334,0.0,camera_link
1759474577.0666633,-0.44062500000000004,0.8416666666666667,0.0,camera_link
1759474577.175496,-0.43593750000000003,0.8333333333333334,0.0,camera_link
1759474577.2667558,-0.43124999999999997,0.8166666666666667,0.0,camera_link
1759474577.3827543,-0.42656249999999996,0.8166666666666667,0.0,camera_link
1759474577.469964,-0.421875,0.8166666666666667,0.0,camera_link
1759474577.5742493,-0.421875,0.8166666666666667,0.0,camera_link
1759474577.6860504,-0.41250000000000003,0.8083333333333333,0.0,camera_link
1759474577.782422,-0.41718750000000004,0.8083333333333333,0.0,camera_link
1759474577.8794072,-0.40781249999999997,0.7916666666666667,0.0,camera_link
1759474577.9692605,-0.40781249999999997,0.7916666666666667,0.0,camera_link
1759474578.0654938,-0.40312499999999996,0.7833333333333334,0.0,camera_link
1759474578.1827083,-0.40312499999999996,0.7750000000000001,0.0,camera_link
1759474578.271508,-0.3984375,0.7666666666666666,0.0,camera_link
1759474578.364797,-0.38906250000000003,0.7666666666666666,0.0,camera_link
1759474578.3822641,-0.39375000000000004,0.7583333333333333,0.0,camera_link
1759474578.4848871,-0.38906250000000003,0.7583333333333333,0.0,camera_link
1759474578.584234,-0.38437499999999997,0.75,0.0,camera_link
1759474578.6781924,-0.38437499999999997,0.7416666666666667,0.0,camera_link
1759474578.78661,-0.37968749999999996,0.7416666666666667,0.0,camera_link
1759474578.876829,-0.375,0.7333333333333333,0.0,camera_link
1759474578.9704201,-0.375,0.725,0.0,camera_link
1759474579.0700774,-0.37031250000000004,0.7166666666666667,0.0,camera_link
1759474579.1765666,-0.365625,0.7083333333333333,0.0,camera_link
1759474579.271245,-0.3609375,0.7083333333333333,0.0,camera_link
1759474579.3826234,-0.3609375,0.7083333333333333,0.0,camera_link
1759474579.4739456,-0.35624999999999996,0.7,0.0,camera_link
1759474579.5708866,-0.3515625,0.6916666666666667,0.0,camera_link
1759474579.6842315,-0.3515625,0.6833333333333333,0.0,camera_link
1759474579.7817228,-0.34687500000000004,0.6833333333333333,0.0,camera_link
1759474579.8673422,-0.3421875,0.6833333333333333,0.0,camera_link
1759474579.9830995,-0.3421875,0.675,0.0,camera_link
1759474580.070738,-0.3375,0.675,0.0,camera_link
1759474580.1864834,-0.3375,0.6583333333333333,0.0,camera_link
1759474580.26996,-0.33281249999999996,0.6583333333333333,0.0,camera_link
1759474580.3767912,-0.328125,0.65,0.0,camera_link
1759474580.4830782,-0.32343750000000004,0.65,0.0,camera_link
1759474580.5823345,-0.32343750000000004,0.6416666666666666,0.0,camera_link
1759474580.6691945,-0.3140625,0.6333333333333333,0.0,camera_link
1759474580.7744625,-0.3140625,0.625,0.0,camera_link
1759474580.8716884,-0.3140625,0.625,0.0,camera_link
1759474580.969075,-0.3046875,0.6166666666666667,0.0,camera_link
1759474581.0716712,-0.3046875,0.6083333333333334,0.0,camera_link
1759474581.172226,-0.3046875,0.6083333333333334,0.0,camera_link
1759474581.2779841,-0.2953125,0.5583333333333333,0.0,camera_link
1759474581.3704464,-0.290625,0.475,0.0,camera_link
1759474581.3807802,-0.290625,0.4666666666666667,0.0,camera_link
1759474581.495026,-0.290625,0.45833333333333337,0.0,camera_link
1759474581.581889,-0.290625,0.5166666666666666,0.0,camera_link
1759474581.675217,-0.28593749999999996,0.5583333333333333,0.0,camera_link
1759474581.7799642,-0.28593749999999996,0.5916666666666667,0.0,camera_link
1759474581.8853216,-0.28593749999999996,0.6000000000000001,0.0,camera_link
1759474581.980851,-0.28593749999999996,0.6000000000000001,0.0,camera_link
1759474582.0741374,-0.28125,0.6083333333333334,0.0,camera_link
1759474582.1811743,-0.28125,0.6000000000000001,0.0,camera_link
1759474582.2762926,-0.27656250000000004,0.6000000000000001,0.0,camera_link
1759474582.3788946,-0.27656250000000004,0.5916666666666667,0.0,camera_link
1759474582.4830978,-0.271875,0.5916666666666667,0.0,camera_link
1759474582.574157,-0.271875,0.6000000000000001,0.0,camera_link
1759474582.6923099,-0.271875,0.5916666666666667,0.0,camera_link
1759474582.7811067,-0.2578125,0.5916666666666667,0.0,camera_link
1759474582.878037,-0.26249999999999996,0.6000000000000001,0.0,camera_link
1759474582.9761252,-0.2578125,0.5916666666666667,0.0,camera_link
1759474583.0797255,-0.26249999999999996,0.6083333333333334,0.0,camera_link
1759474583.1801405,-0.24843749999999998,0.5916666666666667,0.0,camera_link
1759474583.2730186,-0.24843749999999998,0.5916666666666667,0.0,camera_link
1759474583.3849983,-0.24843749999999998,0.5916666666666667,0.0,camera_link
1759474583.4914694,-0.24375000000000002,0.5833333333333334,0.0,camera_link
1759474583.5816803,-0.24843749999999998,0.6000000000000001,0.0,camera_link
1759474583.6778584,-0.23906249999999998,0.5916666666666667,0.0,camera_link
1759474583.7864914,-0.23906249999999998,0.5916666666666667,0.0,camera_link
1759474583.877565,-0.23906249999999998,0.5916666666666667,0.0,camera_link
1759474583.9757795,-0.23906249999999998,0.6083333333333334,0.0,camera_link
1759474584.0747025,-0.234375,0.6000000000000001,0.0,camera_link
1759474584.0850894,-0.234375,0.6000000000000001,0.0,camera_link
1759474584.1951866,-0.22968750000000002,0.5916666666666667,0.0,camera_link
1759474584.2824326,-0.22968750000000002,0.6000000000000001,0.0,camera_link
1759474584.4017882,-0.22968750000000002,0.6083333333333334,0.0,camera_link
1759474584.4935174,-0.22968750000000002,0.6000000000000001,0.0,camera_link
1759474584.5919557,-0.22031250000000002,0.5916666666666667,0.0,camera_link
1759474584.690119,-0.22499999999999998,0.6000000000000001,0.0,camera_link
1759474584.7910392,-0.21562499999999998,0.6000000000000001,0.0,camera_link
1759474584.8930135,-0.21562499999999998,0.6000000000000001,0.0,camera_link
1759474584.994412,-0.22031250000000002,0.6083333333333334,0.0,camera_link
1759474585.0788856,-0.2109375,0.6000000000000001,0.0,camera_link
1759474585.181889,-0.2109375,0.6000000000000001,0.0,camera_link
1759474585.2831888,-0.2109375,0.6083333333333334,0.0,camera_link
1759474585.388933,-0.2109375,0.6000000000000001,0.0,camera_link
1759474585.4939506,-0.2109375,0.6000000000000001,0.0,camera_link
1759474585.590834,-0.20625000000000002,0.6083333333333334,0.0,camera_link
1759474585.678297,-0.20625000000000002,0.6083333333333334,0.0,camera_link
1759474585.7820628,-0.20625000000000002,0.6000000000000001,0.0,camera_link
1759474585.88969,-0.20156249999999998,0.6083333333333334,0.0,camera_link
1759474585.9889724,-0.20156249999999998,0.6000000000000001,0.0,camera_link
1759474586.0793478,-0.20156249999999998,0.6083333333333334,0.0,camera_link
1759474586.1844587,-0.20156249999999998,0.6083333333333334,0.0,camera_link
1759474586.2767336,-0.19687500000000002,0.6083333333333334,0.0,camera_link
1759474586.3923461,-0.19687500000000002,0.6083333333333334,0.0,camera_link
1759474586.4859078,-0.19687500000000002,0.6166666666666667,0.0,camera_link
1759474586.5885553,-0.19687500000000002,0.6083333333333334,0.0,camera_link
1759474586.6828415,-0.19218749999999998,0.6083333333333334,0.0,camera_link
1759474586.7921052,-0.19218749999999998,0.6166666666666667,0.0,camera_link
1759474586.8825467,-0.19218749999999998,0.6083333333333334,0.0,camera_link
1759474586.9879522,-0.1875,0.6083333333333334,0.0,camera_link
1759474587.0870905,-0.1875,0.6166666666666667,0.0,camera_link
1759474587.1919339,-0.1875,0.6083333333333334,0.0,camera_link
1759474587.2032278,-0.1875,0.6166666666666667,0.0,camera_link
1759474587.2913272,-0.1875,0.625,0.0,camera_link
1759474587.3944895,-0.1875,0.6166666666666667,0.0,camera_link
1759474587.506505,-0.1828125,0.6166666666666667,0.0,camera_link
1759474587.6041236,-0.1828125,0.625,0.0,camera_link
1759474587.6979985,-0.1828125,0.6166666666666667,0.0,camera_link
1759474587.705551,-0.1828125,0.6166666666666667,0.0,camera_link
1759474587.8092406,-0.1828125,0.625,0.0,camera_link
1759474587.8942976,-0.17812499999999998,0.625,0.0,camera_link
1759474587.9904683,-0.17812499999999998,0.6166666666666667,0.0,camera_link
1759474588.0977936,-0.17812499999999998,0.625,0.0,camera_link
1759474588.1067147,-0.17343750000000002,0.625,0.0,camera_link
1759474588.188701,-0.17343750000000002,0.625,0.0,camera_link
1759474588.3081965,-0.17343750000000002,0.625,0.0,camera_link
1759474588.4140928,-0.17343750000000002,0.6333333333333333,0.0,camera_link
1759474588.5073392,-0.17343750000000002,0.625,0.0,camera_link
1759474588.615424,-0.16875,0.625,0.0,camera_link
1759474588.7071536,-0.16875,0.625,0.0,camera_link
1759474588.7164018,-0.16875,0.6333333333333333,0.0,camera_link
1759474588.8084323,-0.16875,0.6333333333333333,0.0,camera_link
1759474588.902598,-0.1640625,0.6416666666666666,0.0,camera_link
1759474588.9970033,-0.1640625,0.6333333333333333,0.0,camera_link
1759474589.101431,-0.1640625,0.6416666666666666,0.0,camera_link
1759474589.2061105,-0.1640625,0.6416666666666666,0.0,camera_link
1759474589.3120687,-0.159375,0.6333333333333333,0.0,camera_link
1759474589.4019434,-0.1640625,0.6333333333333333,0.0,camera_link
1759474589.5107627,-0.15468749999999998,0.6333333333333333,0.0,camera_link
1759474589.6065354,-0.159375,0.6416666666666666,0.0,camera_link
1759474589.7144992,-0.159375,0.6333333333333333,0.0,camera_link
1759474589.816217,-0.15468749999999998,0.6333333333333333,0.0,camera_link
1759474589.9113874,-0.15468749999999998,0.6333333333333333,0.0,camera_link
1759474589.9935985,-0.15468749999999998,0.6416666666666666,0.0,camera_link
1759474590.106279,-0.15468749999999998,0.6333333333333333,0.0,camera_link
1759474590.1959999,-0.15000000000000002,0.6416666666666666,0.0,camera_link
1759474590.2929523,-0.15000000000000002,0.6416666666666666,0.0,camera_link
1759474590.403111,-0.15000000000000002,0.6416666666666666,0.0,camera_link
1759474590.4973712,-0.15000000000000002,0.6416666666666666,0.0,camera_link
1759474590.5972815,-0.1453125,0.6416666666666666,0.0,camera_link
1759474590.7010307,-0.1453125,0.6416666666666666,0.0,camera_link
1759474590.8084896,-0.1453125,0.6416666666666666,0.0,camera_link
1759474590.897942,-0.1453125,0.65,0.0,camera_link
1759474591.0032313,-0.1453125,0.6416666666666666,0.0,camera_link
1759474591.0964713,-0.140625,0.6416666666666666,0.0,camera_link
1759474591.2008324,-0.140625,0.6416666666666666,0.0,camera_link
1759474591.3075244,-0.140625,0.6416666666666666,0.0,camera_link
1759474591.3948388,-0.140625,0.65,0.0,camera_link
1759474591.5034688,-0.1359375,0.65,0.0,camera_link
1759474591.605503,-0.1359375,0.65,0.0,camera_link
1759474591.7064133,-0.1359375,0.65,0.0,camera_link
1759474591.8037872,-0.1359375,0.6583333333333333,0.0,camera_link
1759474591.8997931,-0.13124999999999998,0.6583333333333333,0.0,camera_link
1759474591.9105182,-0.13124999999999998,0.6583333333333333,0.0,camera_link
1759474592.0021496,-0.1359375,0.6583333333333333,0.0,camera_link
1759474592.1030066,-0.13124999999999998,0.6583333333333333,0.0,camera_link
1759474592.217806,-0.13124999999999998,0.6583333333333333,0.0,camera_link
1759474592.3071578,-0.13124999999999998,0.65,0.0,camera_link
1759474592.4029152,-0.12656250000000002,0.6583333333333333,0.0,camera_link
1759474592.512535,-0.13124999999999998,0.6666666666666666,0.0,camera_link
1759474592.6146708,-0.12656250000000002,0.6583333333333333,0.0,camera_link
1759474592.7074602,-0.12656250000000002,0.6583333333333333,0.0,camera_link
1759474592.8149874,-0.12656250000000002,0.6583333333333333,0.0,camera_link
1759474592.9145956,-0.12656250000000002,0.6666666666666666,0.0,camera_link
1759474593.0113626,-0.12187500000000001,0.6583333333333333,0.0,camera_link
1759474593.1158695,-0.12656250000000002,0.6583333333333333,0.0,camera_link
1759474593.2054362,-0.12187500000000001,0.6666666666666666,0.0,camera_link
1759474593.3150299,-0.12187500000000001,0.6666666666666666,0.0,camera_link
1759474593.4098072,-0.1171875,0.6583333333333333,0.0,camera_link
1759474593.5100157,-0.12187500000000001,0.6666666666666666,0.0,camera_link
1759474593.6206038,-0.1171875,0.6666666666666666,0.0,camera_link
1759474593.7112343,-0.1171875,0.6666666666666666,0.0,camera_link
1759474593.8035908,-0.1171875,0.6666666666666666,0.0,camera_link
1759474593.90919,-0.1171875,0.6833333333333333,0.0,camera_link
1759474594.0129929,-0.1171875,0.675,0.0,camera_link
1759474594.1151366,-0.1171875,0.675,0.0,camera_link
1759474594.214714,-0.1171875,0.675,0.0,camera_link
1759474594.311152,-0.12187500000000001,0.6666666666666666,0.0,camera_link
1759474594.4161317,-0.1171875,0.6666666666666666,0.0,camera_link
1759474594.513585,-0.1171875,0.6666666666666666,0.0,camera_link
1759474594.6106908,-0.12187500000000001,0.6833333333333333,0.0,camera_link
1759474594.710452,-0.10781249999999999,0.675,0.0,camera_link
1759474594.806989,-0.1171875,0.675,0.0,camera_link
1759474594.9081075,-0.1171875,0.675,0.0,camera_link
1759474595.0170963,-0.1171875,0.6916666666666667,0.0,camera_link
1759474595.113489,-0.12187500000000001,0.6916666666666667,0.0,camera_link
1759474595.2136967,-0.1171875,0.6916666666666667,0.0,camera_link
1759474595.3222196,-0.1171875,0.6833333333333333,0.0,camera_link
1759474595.4161322,-0.1171875,0.6833333333333333,0.0,camera_link
1759474595.5184088,-0.1171875,0.6833333333333333,0.0,camera_link
1759474595.6105387,-0.1171875,0.6916666666666667,0.0,camera_link
1759474595.7123551,-0.1171875,0.6916666666666667,0.0,camera_link
1759474595.8206537,-0.1171875,0.6833333333333333,0.0,camera_link
1759474595.9092727,-0.12187500000000001,0.7,0.0,camera_link
1759474596.0107656,-0.12187500000000001,0.6916666666666667,0.0,camera_link
1759474596.1045234,-0.12656250000000002,0.6916666666666667,0.0,camera_link
1759474596.2099915,-0.12656250000000002,0.6916666666666667,0.0,camera_link
1759474596.3119617,-0.12656250000000002,0.7,0.0,camera_link
1759474596.4116628,-0.12187500000000001,0.7,0.0,camera_link
1759474596.5040603,-0.12187500000000001,0.7,0.0,camera_link
1759474596.61103,-0.12187500000000001,0.7083333333333333,0.0,camera_link
1759474596.625457,-0.12187500000000001,0.7083333333333333,0.0,camera_link
1759474596.7179384,-0.12187500000000001,0.7,0.0,camera_link
1759474596.8205168,-0.12187500000000001,0.7,0.0,camera_link
1759474596.9227588,-0.12187500000000001,0.7,0.0,camera_link
1759474596.93224,-0.12187500000000001,0.7,0.0,camera_link
1759474597.0339413,-0.12187500000000001,0.7,0.0,camera_link
1759474597.1378639,-0.12656250000000002,0.7166666666666667,0.0,camera_link
1759474597.2225602,-0.12187500000000001,0.7083333333333333,0.0,camera_link
1759474597.3343294,-0.12187500000000001,0.7083333333333333,0.0,camera_link
1759474597.4267328,-0.12187500000000001,0.7166666666666667,0.0,camera_link
1759474597.5382478,-0.12187500000000001,0.7083333333333333,0.0,camera_link
1759474597.6248388,-0.12187500000000001,0.7166666666666667,0.0,camera_link
1759474597.7298393,-0.12187500000000001,0.7166666666666667,0.0,camera_link
1759474597.8348072,-0.12656250000000002,0.725,0.0,camera_link
1759474597.9274263,-0.12656250000000002,0.725,0.0,camera_link
1759474598.036247,-0.12656250000000002,0.725,0.0,camera_link
1759474598.123837,-0.12187500000000001,0.7166666666666667,0.0,camera_link
1759474598.2299821,-0.12187500000000001,0.725,0.0,camera_link
1759474598.3384514,-0.1171875,0.7333333333333333,0.0,camera_link
1759474598.4264023,-0.1171875,0.7333333333333333,0.0,camera_link
1759474598.5233574,-0.12187500000000001,0.7333333333333333,0.0,camera_link
1759474598.6248727,-0.12187500000000001,0.7333333333333333,0.0,camera_link
1759474598.7377267,-0.12187500000000001,0.7333333333333333,0.0,camera_link
1759474598.8348048,-0.12187500000000001,0.7333333333333333,0.0,camera_link
1759474598.937295,-0.12187500000000001,0.7416666666666667,0.0,camera_link
1759474599.038147,-0.1171875,0.7333333333333333,0.0,camera_link
1759474599.1393337,-0.1171875,0.7333333333333333,0.0,camera_link
1759474599.2308483,-0.12187500000000001,0.75,0.0,camera_link
1759474599.3231072,-0.1171875,0.75,0.0,camera_link
1759474599.4317024,-0.11249999999999999,0.75,0.0,camera_link
1759474599.5258343,-0.11249999999999999,0.75,0.0,camera_link
1759474599.6266773,-0.11249999999999999,0.7416666666666667,0.0,camera_link
1759474599.7282398,-0.11249999999999999,0.7583333333333333,0.0,camera_link
1759474599.830548,-0.11249999999999999,0.75,0.0,camera_link
1759474599.9388494,-0.1171875,0.75,0.0,camera_link
1759474600.0237355,-0.1171875,0.7583333333333333,0.0,camera_link
1759474600.12462,-0.11249999999999999,0.7583333333333333,0.0,camera_link
1759474600.2291825,-0.11249999999999999,0.7583333333333333,0.0,camera_link
1759474600.3257792,-0.1171875,0.7583333333333333,0.0,camera_link
1759474600.4243166,-0.1171875,0.7583333333333333,0.0,camera_link
1759474600.5369918,-0.1171875,0.7666666666666666,0.0,camera_link
1759474600.62885,-0.11249999999999999,0.7666666666666666,0.0,camera_link
1759474600.7246866,-0.1171875,0.7666666666666666,0.0,camera_link
1759474600.8303835,-0.1171875,0.7666666666666666,0.0,camera_link
1759474600.9336646,-0.1171875,0.7666666666666666,0.0,camera_link
1759474601.0287392,-0.1171875,0.7833333333333334,0.0,camera_link
1759474601.1419811,-0.1171875,0.7750000000000001,0.0,camera_link
1759474601.152847,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.2473798,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.3318813,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.442051,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.538851,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.5463006,-0.12656250000000002,0.7750000000000001,0.0,camera_link
1759474601.6332731,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.744669,-0.12187500000000001,0.7750000000000001,0.0,camera_link
1759474601.752481,-0.1171875,0.7750000000000001,0.0,camera_link
1759474601.8486555,-0.1171875,0.7916666666666667,0.0,camera_link
1759474601.9345722,-0.1171875,0.7833333333333334,0.0,camera_link
1759474602.0501542,-0.1171875,0.7916666666666667,0.0,camera_link
1759474602.1428246,-0.1171875,0.7916666666666667,0.0,camera_link
1759474602.2525415,-0.1171875,0.7916666666666667,0.0,camera_link
1759474602.3592803,-0.1171875,0.7916666666666667,0.0,camera_link
1759474602.4468682,-0.1171875,0.7833333333333334,0.0,camera_link
1759474602.5454278,-0.1171875,0.7916666666666667,0.0,camera_link
1759474602.6384125,-0.1171875,0.7916666666666667,0.0,camera_link
1759474602.7455227,-0.1171875,0.8083333333333333,0.0,camera_link
1759474602.8375735,-0.1171875,0.8,0.0,camera_link
1759474602.9444475,-0.1171875,0.8,0.0,camera_link
1759474603.0430532,-0.1171875,0.8,0.0,camera_link
1759474603.1422992,-0.1171875,0.8,0.0,camera_link
1759474603.23684,-0.1171875,0.8,0.0,camera_link
1759474603.3334632,-0.1171875,0.8083333333333333,0.0,camera_link
1759474603.4437065,-0.1171875,0.8083333333333333,0.0,camera_link
1759474603.5446923,-0.1171875,0.8,0.0,camera_link
1759474603.6470823,-0.1171875,0.8083333333333333,0.0,camera_link
1759474603.7436483,-0.1171875,0.8083333333333333,0.0,camera_link
1759474603.8427835,-0.12187500000000001,0.8250000000000001,0.0,camera_link
1759474603.9587324,-0.1171875,0.8250000000000001,0.0,camera_link
1759474604.0415537,-0.1171875,0.8166666666666667,0.0,camera_link
1759474604.1434731,-0.12187500000000001,0.8250000000000001,0.0,camera_link
1759474604.244719,-0.11249999999999999,0.8250000000000001,0.0,camera_link
1759474604.3406484,-0.11249999999999999,0.8250000000000001,0.0,camera_link
1759474604.4385834,-0.12187500000000001,0.8250000000000001,0.0,camera_link
1759474604.5409257,-0.1171875,0.8333333333333334,0.0,camera_link
1759474604.6556594,-0.11249999999999999,0.8333333333333334,0.0,camera_link
1759474604.741464,-0.1171875,0.8333333333333334,0.0,camera_link
1759474604.8465216,-0.11249999999999999,0.8333333333333334,0.0,camera_link
1759474604.9516714,-0.11249999999999999,0.8333333333333334,0.0,camera_link
1759474605.0400941,-0.1171875,0.8333333333333334,0.0,camera_link
1759474605.159209,-0.1171875,0.8333333333333334,0.0,camera_link
1759474605.2446685,-0.1171875,0.8333333333333334,0.0,camera_link
1759474605.3528888,-0.11249999999999999,0.8416666666666667,0.0,camera_link
1759474605.4570398,-0.11249999999999999,0.8416666666666667,0.0,camera_link
1759474605.5450542,-0.1171875,0.8416666666666667,0.0,camera_link
1759474605.6579337,-0.11249999999999999,0.85,0.0,camera_link
1759474605.742412,-0.11249999999999999,0.8416666666666667,0.0,camera_link
1759474605.8529797,-0.1171875,0.85,0.0,camera_link
1759474605.9546359,-0.11249999999999999,0.8583333333333333,0.0,camera_link
1759474606.054319,-0.11249999999999999,0.8583333333333333,0.0,camera_link
1759474606.1481724,-0.11249999999999999,0.8583333333333333,0.0,camera_link
1759474606.2450953,-0.11249999999999999,0.8583333333333333,0.0,camera_link
1759474606.3415923,-0.11249999999999999,0.8583333333333333,0.0,camera_link
1759474606.4564533,-0.11249999999999999,0.8666666666666666,0.0,camera_link
1759474606.5381327,-0.11249999999999999,0.8666666666666666,0.0,camera_link
1759474606.5470948,-0.11249999999999999,0.875,0.0,camera_link
1759474606.653054,-0.11249999999999999,0.8666666666666666,0.0,camera_link
1759474606.7497907,-0.11249999999999999,0.8666666666666666,0.0,camera_link
1759474606.851608,-0.1171875,0.875,0.0,camera_link
1759474606.9556556,-0.11249999999999999,0.875,0.0,camera_link
1759474607.0547955,-0.11249999999999999,0.8833333333333333,0.0,camera_link
1759474607.142337,-0.11249999999999999,0.875,0.0,camera_link
1759474607.2546253,-0.10781249999999999,0.8833333333333333,0.0,camera_link
1759474607.3628738,-0.11249999999999999,0.8833333333333333,0.0,camera_link
1759474607.4607356,-0.11249999999999999,0.8833333333333333,0.0,camera_link
1759474607.5478022,-0.11249999999999999,0.8916666666666666,0.0,camera_link
1759474607.6495664,-0.11249999999999999,0.8916666666666666,0.0,camera_link
1759474607.7591462,-0.11249999999999999,0.8916666666666666,0.0,camera_link
1759474607.8527431,-0.11249999999999999,0.8916666666666666,0.0,camera_link
1759474607.9522443,-0.11249999999999999,0.8916666666666666,0.0,camera_link
1759474608.0681388,-0.11249999999999999,0.8916666666666666,0.0,camera_link
1759474608.1616426,-0.1171875,0.8999999999999999,0.0,camera_link
1759474608.250077,-0.11249999999999999,0.8999999999999999,0.0,camera_link
1759474608.3525407,-0.11249999999999999,0.9166666666666667,0.0,camera_link
1759474608.362166,-0.11249999999999999,0.9166666666666667,0.0,camera_link
1759474608.452662,-0.1171875,0.9166666666666667,0.0,camera_link
1759474608.554372,-0.11249999999999999,0.9166666666666667,0.0,camera_link
